Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=, 3= 
4=, 5=, 6=, 7= 
8=, 9= 
0,34
0.05091714859008789,34
0.08903217315673828,34
0.1258490085601807,34
0.1622321605682373,34
0.2022340297698975,34
0.2542681694030762,34
0.2937080860137939,34
0.3404800891876221,34
0.3841350078582764,34
0.4203410148620605,34
0.4608640670776367,34
0.4976720809936523,34
0.5324201583862305,34
0.5708940029144287,34
0.607903003692627,34
0.6493651866912842,34
0.6906630992889404,34
0.7291440963745117,34
0.7693400382995605,34
0.8079290390014648,34
0.8435599803924561,34
0.8839960098266602,34
0.920598030090332,34
0.9595739841461182,34
1.002498149871826,34
1.037095069885254,34
1.07743501663208,35
1.120772123336792,43
1.173992156982422,92
1.217847108840942,94
1.262010097503662,95
1.310662031173706,95
1.350841999053955,95
1.39388108253479,96
1.443849086761475,95
1.484506130218506,96
1.524374008178711,96
1.569770097732544,96
1.6076500415802,96
1.647680997848511,96
1.688755035400391,96
1.729979991912842,96
1.767660140991211,96
1.808567047119141,96
1.848055124282837,96
1.888189077377319,96
1.923696041107178,96
1.966524124145508,96
2.012153148651123,96
2.055989027023315,96
2.103846073150635,96
2.142229080200195,96
2.1842200756073,96
2.224183082580566,96
2.274322986602783,96
2.319993019104004,96
2.358390092849731,96
2.401884078979492,96
2.452540159225464,96
2.499140977859497,96
2.545682191848755,96
2.594269990921021,96
2.640775203704834,96
2.693717002868652,96
2.741173982620239,96
2.798490047454834,96
2.839843034744263,96
2.884016990661621,96
2.934460163116455,96
2.972555160522461,96
3.017213106155396,96
3.064730167388916,96
3.114042997360229,96
3.184031009674072,96
3.223970174789429,96
3.276417970657349,96
3.316092967987061,96
3.362346172332764,96
3.404749155044556,96
3.453585147857666,96
3.498172044754028,96
3.539348125457764,95
3.590283155441284,96
3.630592107772827,96
3.668671131134033,95
3.713778972625732,96
3.757115125656128,96
3.798418045043945,96
3.840481042861938,96
3.883923053741455,96
3.931174993515015,96
3.975654125213623,96
4.012176036834717,96
4.054007053375244,96
4.093952178955078,96
4.131076097488403,95
4.172293186187744,95
4.211987018585205,96
4.267975091934204,96
4.308554172515869,96
4.349719047546387,96
4.403937101364136,96
4.443929195404053,96
4.481015205383301,96
4.519724130630493,96
4.560525178909302,96
4.604360103607178,96
4.651854038238525,96
4.690458059310913,96
4.730647087097168,96
4.773301124572754,96
4.817708969116211,96
4.861155986785889,96
4.901854038238525,96
4.940375089645386,96
4.984155178070068,96
5.023832082748413,96
5.065808057785034,96
5.105671167373657,96
5.147306203842163,96
5.192393064498901,96
5.233923196792603,96
5.286781072616577,96
5.326450109481812,96
5.364704132080078,96
5.401981115341187,96
5.441882133483887,96
5.486072063446045,96
5.54246711730957,96
5.58595609664917,96
5.630804061889648,96
5.672561168670654,96
5.711781978607178,96
5.749083995819092,96
5.791929006576538,96
5.830701112747192,96
5.873937129974365,96
5.913580179214478,96
5.953663110733032,96
5.999621152877808,96
6.043963193893433,96
6.086701154708862,96
6.12584400177002,96
6.165030002593994,96
6.210572004318237,96
6.25420618057251,96
6.29394006729126,96
6.335667133331299,96
6.380256175994873,96
6.419835090637207,96
6.462002992630005,96
6.503202199935913,96
6.543967008590698,96
6.580991983413696,96
6.620504140853882,96
6.660495042800903,96
6.6997971534729,96
6.740530014038086,96
6.771927118301392,96
6.817952156066895,96
6.858378171920776,96
6.900928974151611,96
6.940805196762085,96
6.984179019927979,96
7.021372079849243,96
7.061585187911987,96
7.099084138870239,96
7.141366004943848,96
7.184725046157837,96
7.224147081375122,96
7.26710319519043,96
7.307221174240112,96
7.346429109573364,96
7.386104106903076,96
7.424522161483765,96
7.470729112625122,96
7.511022090911865,96
7.556017160415649,96
7.605810165405273,96
7.644182205200195,96
7.680849075317383,96
7.722943067550659,96
7.759559154510498,96
7.800381183624268,96
7.839699029922485,96
7.881506204605103,96
7.922202110290527,96
7.963455200195313,96
8.010457992553711,96
8.053673028945923,96
8.096029996871948,96
8.141702175140381,96
8.180809020996094,96
8.2205970287323,96
8.264165163040161,96
8.313632011413574,96
8.354992151260376,96
8.398478031158447,96
8.440283060073853,96
8.483710050582886,96
8.523918151855469,96
8.563911199569702,96
8.605311155319214,96
8.643651008605957,96
8.6857590675354,96
8.729540109634399,96
8.77179217338562,96
8.820307970046997,96
8.856697082519531,95
8.900874137878418,96
8.942111015319824,96
8.981945037841797,96
9.024216175079346,96
9.06914210319519,96
9.106917142868042,96
9.150626182556152,96
9.194046974182129,95
9.241114139556885,96
9.282232999801636,96
9.324416160583496,96
9.363672018051147,96
9.40353798866272,96
9.440484046936035,96
9.482429027557373,96
9.520708084106445,96
9.560720205307007,96
9.613723993301392,96
9.654232978820801,96
9.697641134262085,96
9.74077320098877,96
9.782204151153564,96
9.82927417755127,96
9.87176513671875,96
9.90857720375061,96
9.95094108581543,96
9.996743202209473,96
10.04025602340698,96
10.08377814292908,96
10.12302613258362,96
10.16981911659241,96
10.21027612686157,96
10.24754405021667,96
10.30403804779053,96
10.34240007400513,96
10.38924503326416,96
10.43165397644043,96
10.47356510162354,96
10.51467299461365,96
10.56067800521851,96
10.60040402412415,96
10.64206004142761,96
10.68341016769409,96
10.72252798080444,96
10.76823115348816,96
10.81393098831177,96
10.85650897026062,96
10.91109418869019,96
10.95342707633972,96
10.99486303329468,96
11.03358197212219,96
11.08078813552857,96
11.1211051940918,96
11.16379404067993,96
11.20404505729675,96
11.2517671585083,96
11.28787207603455,96
11.33137106895447,96
